pca_dim,nlist,nprobe,k,label,precision_at_k_macro,recall_at_k_macro
64,512,4,20,9,1.0,0.0035714285714285713
64,512,8,20,0,1.0,0.0035714285714285713
64,512,8,20,1,1.0,0.0035714285714285713
64,512,8,20,2,1.0,0.0035714285714285713
64,512,8,20,3,1.0,0.0035714285714285713
64,512,8,20,4,1.0,0.0035714285714285713
64,512,8,20,5,1.0,0.0035714285714285713
64,512,8,20,6,1.0,0.0035714285714285713
64,512,8,20,7,1.0,0.0035714285714285713
64,512,8,20,8,1.0,0.0035714285714285713
64,512,8,20,9,1.0,0.0035714285714285713
64,512,16,20,0,1.0,0.0035714285714285713
64,512,16,20,1,1.0,0.0035714285714285713
64,512,16,20,2,1.0,0.0035714285714285713
64,512,16,20,3,1.0,0.0035714285714285713
64,512,16,20,4,1.0,0.0035714285714285713
64,512,16,20,5,1.0,0.0035714285714285713
64,512,16,20,6,1.0,0.0035714285714285713
64,512,16,20,7,1.0,0.0035714285714285713
64,512,16,20,8,1.0,0.0035714285714285713
64,512,16,20,9,1.0,0.0035714285714285713
64,512,32,20,0,1.0,0.0035714285714285713
64,512,32,20,1,1.0,0.0035714285714285713
64,512,32,20,2,1.0,0.0035714285714285713
64,512,32,20,3,1.0,0.0035714285714285713
64,512,32,20,4,1.0,0.0035714285714285713
64,512,32,20,5,1.0,0.0035714285714285713
64,512,32,20,6,1.0,0.0035714285714285713
64,512,32,20,7,1.0,0.0035714285714285713
64,512,32,20,8,1.0,0.0035714285714285713
64,512,32,20,9,1.0,0.0035714285714285713
64,1024,1,20,0,0.9985,0.003566071428571429
64,1024,1,20,1,0.998,0.0035642857142857143
64,1024,1,20,2,0.9973214285714286,0.0035618622448979603
64,1024,1,20,3,0.9983928571428572,0.003565688775510205
64,1024,1,20,4,0.9996785714285714,0.0035702806122448983
64,1024,1,20,5,0.99975,0.003570535714285715
64,1024,1,20,6,0.9943928571428572,0.0035514030612244897
64,1024,1,20,7,0.998892857142857,0.0035674744897959193
64,1024,1,20,8,1.0,0.0035714285714285713
64,1024,1,20,9,0.9972142857142856,0.0035614795918367356
64,1024,4,20,0,1.0,0.0035714285714285713
64,1024,4,20,1,1.0,0.0035714285714285713
64,1024,4,20,2,1.0,0.0035714285714285713
64,1024,4,20,3,1.0,0.0035714285714285713
64,1024,4,20,4,1.0,0.0035714285714285713
64,1024,4,20,5,1.0,0.0035714285714285713
64,1024,4,20,6,1.0,0.0035714285714285713
64,1024,4,20,7,1.0,0.0035714285714285713
64,1024,4,20,8,1.0,0.0035714285714285713
64,1024,4,20,9,1.0,0.0035714285714285713
64,1024,8,20,0,1.0,0.0035714285714285713
64,1024,8,20,1,1.0,0.0035714285714285713
64,1024,8,20,2,1.0,0.0035714285714285713
64,1024,8,20,3,1.0,0.0035714285714285713
64,1024,8,20,4,1.0,0.0035714285714285713
64,1024,8,20,5,1.0,0.0035714285714285713
64,1024,8,20,6,1.0,0.0035714285714285713
64,1024,8,20,7,1.0,0.0035714285714285713
64,1024,8,20,8,1.0,0.0035714285714285713
64,1024,8,20,9,1.0,0.0035714285714285713
64,1024,16,20,0,1.0,0.0035714285714285713
64,1024,16,20,1,1.0,0.0035714285714285713
64,1024,16,20,2,1.0,0.0035714285714285713
64,1024,16,20,3,1.0,0.0035714285714285713
64,1024,16,20,4,1.0,0.0035714285714285713
64,1024,16,20,5,1.0,0.0035714285714285713
64,1024,16,20,6,1.0,0.0035714285714285713
64,1024,16,20,7,1.0,0.0035714285714285713
64,1024,16,20,8,1.0,0.0035714285714285713
64,1024,16,20,9,1.0,0.0035714285714285713
64,1024,32,20,0,1.0,0.0035714285714285713
64,1024,32,20,1,1.0,0.0035714285714285713
64,1024,32,20,2,1.0,0.0035714285714285713
64,1024,32,20,3,1.0,0.0035714285714285713
64,1024,32,20,4,1.0,0.0035714285714285713
64,1024,32,20,5,1.0,0.0035714285714285713
64,1024,32,20,6,1.0,0.0035714285714285713
64,1024,32,20,7,1.0,0.0035714285714285713
64,1024,32,20,8,1.0,0.0035714285714285713
64,1024,32,20,9,1.0,0.0035714285714285713
128,256,1,20,0,0.9998214285714285,0.003570790816326531
128,256,1,20,1,0.9993571428571428,0.003569132653061225
128,256,1,20,2,1.0,0.0035714285714285713
128,256,1,20,3,1.0,0.0035714285714285713
128,256,1,20,4,1.0,0.0035714285714285713
128,256,1,20,5,1.0,0.0035714285714285713
128,256,1,20,6,1.0,0.0035714285714285713
128,256,1,20,7,1.0,0.0035714285714285713
128,256,1,20,8,1.0,0.0035714285714285713
128,256,1,20,9,1.0,0.0035714285714285713
128,256,4,20,0,1.0,0.0035714285714285713
128,256,4,20,1,1.0,0.0035714285714285713
128,256,4,20,2,1.0,0.0035714285714285713
128,256,4,20,3,1.0,0.0035714285714285713
128,256,4,20,4,1.0,0.0035714285714285713
128,256,4,20,5,1.0,0.0035714285714285713
128,256,4,20,6,1.0,0.0035714285714285713
128,256,4,20,7,1.0,0.0035714285714285713
128,256,4,20,8,1.0,0.0035714285714285713
128,256,4,20,9,1.0,0.0035714285714285713
128,256,8,20,0,1.0,0.0035714285714285713
128,256,8,20,1,1.0,0.0035714285714285713
128,256,8,20,2,1.0,0.0035714285714285713
128,256,8,20,3,1.0,0.0035714285714285713
128,256,8,20,4,1.0,0.0035714285714285713
128,256,8,20,5,1.0,0.0035714285714285713
128,256,8,20,6,1.0,0.0035714285714285713
128,256,8,20,7,1.0,0.0035714285714285713
128,256,8,20,8,1.0,0.0035714285714285713
128,256,8,20,9,1.0,0.0035714285714285713
128,256,16,20,0,1.0,0.0035714285714285713
128,256,16,20,1,1.0,0.0035714285714285713
128,256,16,20,2,1.0,0.0035714285714285713
128,256,16,20,3,1.0,0.0035714285714285713
128,256,16,20,4,1.0,0.0035714285714285713
128,256,16,20,5,1.0,0.0035714285714285713
128,256,16,20,6,1.0,0.0035714285714285713
128,256,16,20,7,1.0,0.0035714285714285713
128,256,16,20,8,1.0,0.0035714285714285713
128,256,16,20,9,1.0,0.0035714285714285713
128,256,32,20,0,1.0,0.0035714285714285713
128,256,32,20,1,1.0,0.0035714285714285713
128,256,32,20,2,1.0,0.0035714285714285713
128,256,32,20,3,1.0,0.0035714285714285713
128,256,32,20,4,1.0,0.0035714285714285713
128,256,32,20,5,1.0,0.0035714285714285713
128,256,32,20,6,1.0,0.0035714285714285713
128,256,32,20,7,1.0,0.0035714285714285713
128,256,32,20,8,1.0,0.0035714285714285713
128,256,32,20,9,1.0,0.0035714285714285713
128,512,1,20,0,0.9994999999999999,0.0035696428571428576
128,512,1,20,1,0.9996428571428572,0.00357015306122449
128,512,1,20,2,0.9999285714285715,0.0035711734693877556
128,512,1,20,3,1.0,0.0035714285714285713
128,512,1,20,4,1.0,0.0035714285714285713
128,512,1,20,5,0.9992500000000001,0.0035687500000000007
128,512,1,20,6,0.9988928571428571,0.0035674744897959193
128,512,1,20,7,0.9997857142857143,0.003570663265306124
128,512,1,20,8,1.0,0.0035714285714285713
128,512,1,20,9,0.9992142857142858,0.0035686224489795927
128,512,4,20,0,1.0,0.0035714285714285713
128,512,4,20,1,1.0,0.0035714285714285713
128,512,4,20,2,1.0,0.0035714285714285713
128,512,4,20,3,1.0,0.0035714285714285713
128,512,4,20,4,1.0,0.0035714285714285713
128,512,4,20,5,1.0,0.0035714285714285713
128,512,4,20,6,1.0,0.0035714285714285713
128,512,4,20,7,1.0,0.0035714285714285713
128,512,4,20,8,1.0,0.0035714285714285713
128,512,4,20,9,1.0,0.0035714285714285713
128,512,8,20,0,1.0,0.0035714285714285713
128,512,8,20,1,1.0,0.0035714285714285713
128,512,8,20,2,1.0,0.0035714285714285713
128,512,8,20,3,1.0,0.0035714285714285713
128,512,8,20,4,1.0,0.0035714285714285713
128,512,8,20,5,1.0,0.0035714285714285713
128,512,8,20,6,1.0,0.0035714285714285713
128,512,8,20,7,1.0,0.0035714285714285713
128,512,8,20,8,1.0,0.0035714285714285713
128,512,8,20,9,1.0,0.0035714285714285713
128,512,16,20,0,1.0,0.0035714285714285713
128,512,16,20,1,1.0,0.0035714285714285713
128,512,16,20,2,1.0,0.0035714285714285713
128,512,16,20,3,1.0,0.0035714285714285713
128,512,16,20,4,1.0,0.0035714285714285713
128,512,16,20,5,1.0,0.0035714285714285713
128,512,16,20,6,1.0,0.0035714285714285713
128,512,16,20,7,1.0,0.0035714285714285713
128,512,16,20,8,1.0,0.0035714285714285713
128,512,16,20,9,1.0,0.0035714285714285713
128,512,32,20,0,1.0,0.0035714285714285713
128,512,32,20,1,1.0,0.0035714285714285713
128,512,32,20,2,1.0,0.0035714285714285713
128,512,32,20,3,1.0,0.0035714285714285713
128,512,32,20,4,1.0,0.0035714285714285713
128,512,32,20,5,1.0,0.0035714285714285713
128,512,32,20,6,1.0,0.0035714285714285713
128,512,32,20,7,1.0,0.0035714285714285713
128,512,32,20,8,1.0,0.0035714285714285713
128,512,32,20,9,1.0,0.0035714285714285713
128,1024,1,20,0,0.9977142857142857,0.0035632653061224494
128,1024,1,20,1,0.9975714285714286,0.0035627551020408162
128,1024,1,20,2,0.9988571428571429,0.0035673469387755103
128,1024,1,20,3,0.99875,0.003566964285714286
128,1024,1,20,4,0.9986785714285715,0.00356670918367347
128,1024,1,20,5,0.9973928571428571,0.003562117346938776
128,1024,1,20,6,0.9942499999999999,0.003550892857142858
128,1024,1,20,7,0.9987142857142856,0.0035668367346938785
128,1024,1,20,8,1.0,0.0035714285714285713
128,1024,1,20,9,0.9991071428571429,0.003568239795918368
128,1024,4,20,0,1.0,0.0035714285714285713
128,1024,4,20,1,1.0,0.0035714285714285713
128,1024,4,20,2,1.0,0.0035714285714285713
128,1024,4,20,3,1.0,0.0035714285714285713
128,1024,4,20,4,1.0,0.0035714285714285713
128,1024,4,20,5,1.0,0.0035714285714285713
128,1024,4,20,6,1.0,0.0035714285714285713
128,1024,4,20,7,1.0,0.0035714285714285713
