data_size,bf_build_time,bf_avg_query_time_ms,lsh_build_time,lsh_avg_query_time_ms,lsh_recall_at_10,speedup_factor
1000,0.0021729469299316406,0.09327173233032227,0.09325909614562988,0.30670881271362305,100.0,0.30410515923913467
5000,0.021700143814086914,0.2075052261352539,0.3743021488189697,2.792830467224121,100.0,0.0742992561025373
10000,0.05611109733581543,0.19697904586791992,0.6495609283447266,4.901385307312012,100.0,0.040188443372134314
20000,0.07874393463134766,0.3855597972869873,1.2615339756011963,8.137764930725098,100.0,0.04737907774053051
50000,0.28743791580200195,0.8756852149963379,2.9545726776123047,24.38671112060547,100.0,0.03590829491790021
70000,0.3520681858062744,1.1298489570617676,4.193406105041504,31.94458484649658,100.0,0.03536902928903395
